form,filing_date,report_date,items,accession_number,primary_doc_url,filing_index_url
6-K,2019-06-17,2019-06-17,,0001654954-19-007369,https://www.sec.gov/Archives/edgar/data/901832/000165495419007369/a4354c.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495419007369/
6-K,2019-06-12,2019-06-12,,0001654954-19-007220,https://www.sec.gov/Archives/edgar/data/901832/000165495419007220/a0178c.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495419007220/
6-K,2019-06-06,2019-06-06,,0001654954-19-007027,https://www.sec.gov/Archives/edgar/data/901832/000165495419007027/a3503b.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495419007027/
6-K,2019-06-03,2019-06-03,,0001654954-19-006854,https://www.sec.gov/Archives/edgar/data/901832/000165495419006854/a8394a.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495419006854/
6-K,2019-06-03,2019-06-03,,0001654954-19-006846,https://www.sec.gov/Archives/edgar/data/901832/000165495419006846/a8390a.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495419006846/
6-K,2019-06-03,2019-06-03,,0001654954-19-006820,https://www.sec.gov/Archives/edgar/data/901832/000165495419006820/a8506a.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495419006820/
6-K,2019-05-10,2019-05-10,,0001654954-19-005594,https://www.sec.gov/Archives/edgar/data/901832/000165495419005594/a6305y.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495419005594/
6-K,2019-05-08,2019-05-08,,0001654954-19-005428,https://www.sec.gov/Archives/edgar/data/901832/000165495419005428/a3968y.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495419005428/
6-K,2019-05-08,2019-05-08,,0001654954-19-005426,https://www.sec.gov/Archives/edgar/data/901832/000165495419005426/a3755y.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495419005426/
6-K,2019-05-08,2019-05-08,,0001654954-19-005423,https://www.sec.gov/Archives/edgar/data/901832/000165495419005423/a2933y.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495419005423/
6-K,2019-05-07,2019-05-07,,0001654954-19-005361,https://www.sec.gov/Archives/edgar/data/901832/000165495419005361/a1215y.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495419005361/
6-K,2019-05-03,2019-05-03,,0001654954-19-005215,https://www.sec.gov/Archives/edgar/data/901832/000165495419005215/a9638x.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495419005215/
6-K,2019-05-01,2019-05-01,,0001654954-19-005103,https://www.sec.gov/Archives/edgar/data/901832/000165495419005103/a7776x.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495419005103/
6-K,2019-05-01,2019-05-01,,0001654954-19-005087,https://www.sec.gov/Archives/edgar/data/901832/000165495419005087/a7562x.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495419005087/
6-K,2019-04-29,2019-04-29,,0001654954-19-004921,https://www.sec.gov/Archives/edgar/data/901832/000165495419004921/a3645x.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495419004921/
6-K,2019-04-26,2019-04-26,,0001654954-19-004880,https://www.sec.gov/Archives/edgar/data/901832/000165495419004880/a3125x.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495419004880/
6-K,2019-04-26,2019-04-26,,0001654954-19-004837,https://www.sec.gov/Archives/edgar/data/901832/000165495419004837/a1704x.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495419004837/
6-K,2019-04-10,2019-04-10,,0001654954-19-004209,https://www.sec.gov/Archives/edgar/data/901832/000165495419004209/a6871v.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495419004209/
6-K,2019-04-04,2019-04-04,,0001654954-19-004052,https://www.sec.gov/Archives/edgar/data/901832/000165495419004052/a1694v.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495419004052/
6-K,2019-04-03,2019-04-03,,0001654954-19-003986,https://www.sec.gov/Archives/edgar/data/901832/000165495419003986/a9874u.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495419003986/
6-K,2019-04-02,2019-04-02,,0001654954-19-003934,https://www.sec.gov/Archives/edgar/data/901832/000165495419003934/a8735u.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495419003934/
6-K,2019-04-01,2019-04-01,,0001654954-19-003781,https://www.sec.gov/Archives/edgar/data/901832/000165495419003781/a7148u.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495419003781/
6-K,2019-04-01,2019-04-01,,0001654954-19-003729,https://www.sec.gov/Archives/edgar/data/901832/000165495419003729/a5844u.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495419003729/
6-K,2019-03-29,2019-03-29,,0001654954-19-003672,https://www.sec.gov/Archives/edgar/data/901832/000165495419003672/a5642u.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495419003672/
6-K,2019-03-29,2019-03-29,,0001654954-19-003592,https://www.sec.gov/Archives/edgar/data/901832/000165495419003592/a4052u.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495419003592/
6-K,2019-03-27,2019-03-27,,0001654954-19-003428,https://www.sec.gov/Archives/edgar/data/901832/000165495419003428/a1400u.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495419003428/
6-K,2019-03-25,2019-03-25,,0001654954-19-003136,https://www.sec.gov/Archives/edgar/data/901832/000165495419003136/a8484t.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495419003136/
6-K,2019-03-18,2019-03-18,,0001654954-19-002844,https://www.sec.gov/Archives/edgar/data/901832/000165495419002844/a0968t.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495419002844/
